name,trait,valence,arm,distance,cue,measure,is_reintro,j_median_rank_band,j_best_rank_band,logit_median_rank_band,logit_best_rank_band,n_group_tokens,n_read_positions,text
Simon,curious,+,direct,2,passive,tracer,False,43965.0,29224,33124.0,18480,1,1,"Simon stacks crates at a warehouse in Vellin. Simon is curious. He sets the thermos down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer."
Simon,curious,+,direct,4,cue_b,trait,False,25.0,1,60.5,1,8,1,"Simon stacks crates at a warehouse in Vellin. Simon is curious. He sets the thermos down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. What kind of person is Simon? Simon is"
Simon,curious,+,direct,4,cue_b,adj,False,28.5,1,63.0,1,1,1,"Simon stacks crates at a warehouse in Vellin. Simon is curious. He sets the thermos down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. What kind of person is Simon? Simon is"
Simon,curious,+,direct,4,cue_b,tracer,False,19867.0,14636,15974.5,5800,1,1,"Simon stacks crates at a warehouse in Vellin. Simon is curious. He sets the thermos down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. What kind of person is Simon? Simon is"
Simon,curious,+,direct,4,cue_a,trait,False,716.5,102,749.5,194,8,1,"Simon stacks crates at a warehouse in Vellin. Simon is curious. He sets the thermos down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. Tom glances at Simon."
Simon,curious,+,direct,4,cue_a,adj,False,1316.5,565,2377.5,925,1,1,"Simon stacks crates at a warehouse in Vellin. Simon is curious. He sets the thermos down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. Tom glances at Simon."
Simon,curious,+,direct,4,cue_a,tracer,False,43515.0,27981,27298.0,21384,1,1,"Simon stacks crates at a warehouse in Vellin. Simon is curious. He sets the thermos down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. Tom glances at Simon."
Simon,curious,+,direct,4,passive,trait,False,3421.5,421,1616.0,771,8,1,"Simon stacks crates at a warehouse in Vellin. Simon is curious. He sets the thermos down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn."
Simon,curious,+,direct,4,passive,adj,False,6919.0,4810,12396.0,7360,1,1,"Simon stacks crates at a warehouse in Vellin. Simon is curious. He sets the thermos down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn."
Simon,curious,+,direct,4,passive,tracer,False,16901.5,8326,28532.5,6119,1,1,"Simon stacks crates at a warehouse in Vellin. Simon is curious. He sets the thermos down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn."
Simon,curious,+,direct,7,cue_b,trait,False,25.0,1,57.5,2,8,1,"Simon stacks crates at a warehouse in Vellin. Simon is curious. He sets the thermos down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. What kind of person is Simon? Simon is"
Simon,curious,+,direct,7,cue_b,adj,False,28.5,1,61.0,2,1,1,"Simon stacks crates at a warehouse in Vellin. Simon is curious. He sets the thermos down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. What kind of person is Simon? Simon is"
Simon,curious,+,direct,7,cue_b,tracer,False,17481.5,12538,16140.5,7167,1,1,"Simon stacks crates at a warehouse in Vellin. Simon is curious. He sets the thermos down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. What kind of person is Simon? Simon is"
Simon,curious,+,direct,7,cue_a,trait,False,919.5,85,648.0,84,8,1,"Simon stacks crates at a warehouse in Vellin. Simon is curious. He sets the thermos down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. Tom glances at Simon."
Simon,curious,+,direct,7,cue_a,adj,False,1525.0,639,3143.5,1169,1,1,"Simon stacks crates at a warehouse in Vellin. Simon is curious. He sets the thermos down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. Tom glances at Simon."
Simon,curious,+,direct,7,cue_a,tracer,False,42308.0,24251,25946.0,19607,1,1,"Simon stacks crates at a warehouse in Vellin. Simon is curious. He sets the thermos down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. Tom glances at Simon."
Simon,curious,+,direct,7,passive,trait,False,4113.0,901,2630.0,419,8,1,"Simon stacks crates at a warehouse in Vellin. Simon is curious. He sets the thermos down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters."
Simon,curious,+,direct,7,passive,adj,False,7133.0,2141,13834.0,8209,1,1,"Simon stacks crates at a warehouse in Vellin. Simon is curious. He sets the thermos down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters."
Simon,curious,+,direct,7,passive,tracer,False,17628.5,9515,34127.0,8493,1,1,"Simon stacks crates at a warehouse in Vellin. Simon is curious. He sets the thermos down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters."
Simon,curious,+,direct,10,cue_b,trait,False,26.0,1,42.0,2,8,1,"Simon stacks crates at a warehouse in Vellin. Simon is curious. He sets the thermos down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. What kind of person is Simon? Simon is"
Simon,curious,+,direct,10,cue_b,adj,False,30.0,1,44.5,2,1,1,"Simon stacks crates at a warehouse in Vellin. Simon is curious. He sets the thermos down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. What kind of person is Simon? Simon is"
Simon,curious,+,direct,10,cue_b,tracer,False,20967.5,12255,18088.0,7746,1,1,"Simon stacks crates at a warehouse in Vellin. Simon is curious. He sets the thermos down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. What kind of person is Simon? Simon is"
Simon,curious,+,direct,10,cue_a,trait,True,903.5,65,602.0,65,8,1,"Simon stacks crates at a warehouse in Vellin. Simon is curious. He sets the thermos down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. Tom glances at Simon."
Simon,curious,+,direct,10,cue_a,adj,True,1810.0,689,3667.5,1338,1,1,"Simon stacks crates at a warehouse in Vellin. Simon is curious. He sets the thermos down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. Tom glances at Simon."
Simon,curious,+,direct,10,cue_a,tracer,True,46996.0,27188,25725.0,20462,1,1,"Simon stacks crates at a warehouse in Vellin. Simon is curious. He sets the thermos down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic. Tom glances at Simon."
Simon,curious,+,direct,10,passive,trait,False,9957.5,4199,1698.5,618,8,1,"Simon stacks crates at a warehouse in Vellin. Simon is curious. He sets the thermos down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic."
Simon,curious,+,direct,10,passive,adj,False,26088.5,4209,15645.5,4765,1,1,"Simon stacks crates at a warehouse in Vellin. Simon is curious. He sets the thermos down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic."
Simon,curious,+,direct,10,passive,tracer,False,28197.0,19131,38962.5,26020,1,1,"Simon stacks crates at a warehouse in Vellin. Simon is curious. He sets the thermos down and heads home. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. A ridge of low hills marks the eastern edge of the district, covered in scrub and loose rock. The oldest building still standing is a squat administrative hall with a tiled roof. A single road bridge crosses the river at the southern edge, wide enough for one lane of traffic."
Simon,curious,+,inferred,0,cue_b,trait,False,2.5,1,29.0,1,8,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. What kind of person is Simon? Simon is"
Simon,curious,+,inferred,0,cue_b,adj,False,11.5,1,37.5,1,1,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. What kind of person is Simon? Simon is"
Simon,curious,+,inferred,0,cue_b,tracer,False,18051.0,10421,14678.0,10131,1,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. What kind of person is Simon? Simon is"
Simon,curious,+,inferred,0,cue_a,trait,False,323.0,27,486.5,155,8,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. Tom glances at Simon."
Simon,curious,+,inferred,0,cue_a,adj,False,688.5,246,2255.0,528,1,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. Tom glances at Simon."
Simon,curious,+,inferred,0,cue_a,tracer,False,44750.0,29946,27438.0,20933,1,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. Tom glances at Simon."
Simon,curious,+,inferred,0,passive,trait,False,2.5,1,53.5,1,8,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds."
Simon,curious,+,inferred,0,passive,adj,False,14.5,2,129.5,16,1,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds."
Simon,curious,+,inferred,0,passive,tracer,False,43357.0,33367,28197.0,9654,1,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds."
Simon,curious,+,inferred,1,cue_b,trait,False,3.5,1,45.0,1,8,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square. What kind of person is Simon? Simon is"
Simon,curious,+,inferred,1,cue_b,adj,False,9.5,1,53.0,1,1,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square. What kind of person is Simon? Simon is"
Simon,curious,+,inferred,1,cue_b,tracer,False,21411.5,11188,17507.0,13572,1,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square. What kind of person is Simon? Simon is"
Simon,curious,+,inferred,1,cue_a,trait,False,295.5,100,566.0,222,8,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square. Tom glances at Simon."
Simon,curious,+,inferred,1,cue_a,adj,False,345.5,100,832.0,384,1,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square. Tom glances at Simon."
Simon,curious,+,inferred,1,cue_a,tracer,False,54717.5,41046,36358.5,28308,1,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square. Tom glances at Simon."
Simon,curious,+,inferred,1,passive,trait,False,31562.0,16878,8019.5,1747,8,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square."
Simon,curious,+,inferred,1,passive,adj,False,38559.5,16878,9938.0,6617,1,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square."
Simon,curious,+,inferred,1,passive,tracer,False,102649.5,75364,42034.5,25818,1,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square."
Simon,curious,+,inferred,2,cue_b,trait,False,4.0,1,41.5,1,8,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. What kind of person is Simon? Simon is"
Simon,curious,+,inferred,2,cue_b,adj,False,8.0,1,46.0,1,1,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. What kind of person is Simon? Simon is"
Simon,curious,+,inferred,2,cue_b,tracer,False,21931.0,11923,17243.0,13599,1,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. What kind of person is Simon? Simon is"
Simon,curious,+,inferred,2,cue_a,trait,False,334.5,69,541.5,134,8,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. Tom glances at Simon."
Simon,curious,+,inferred,2,cue_a,adj,False,470.0,173,1261.5,552,1,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. Tom glances at Simon."
Simon,curious,+,inferred,2,cue_a,tracer,False,48885.0,36439,30893.0,22923,1,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. Tom glances at Simon."
Simon,curious,+,inferred,2,passive,trait,False,1294.0,326,1562.5,533,8,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer."
Simon,curious,+,inferred,2,passive,adj,False,1354.0,512,3121.5,1954,1,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer."
Simon,curious,+,inferred,2,passive,tracer,False,47607.0,28479,38009.0,20681,1,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer."
Simon,curious,+,inferred,4,cue_b,trait,False,3.0,1,31.5,1,8,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. What kind of person is Simon? Simon is"
Simon,curious,+,inferred,4,cue_b,adj,False,6.0,1,33.0,1,1,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. What kind of person is Simon? Simon is"
Simon,curious,+,inferred,4,cue_b,tracer,False,20935.0,11251,17077.5,10757,1,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. What kind of person is Simon? Simon is"
Simon,curious,+,inferred,4,cue_a,trait,False,420.5,100,677.0,118,8,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. Tom glances at Simon."
Simon,curious,+,inferred,4,cue_a,adj,False,574.0,258,1448.5,552,1,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. Tom glances at Simon."
Simon,curious,+,inferred,4,cue_a,tracer,False,44057.5,34188,28060.0,21344,1,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. Tom glances at Simon."
Simon,curious,+,inferred,4,passive,trait,False,3978.0,702,1550.0,753,8,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn."
Simon,curious,+,inferred,4,passive,adj,False,10257.5,4755,14124.0,11272,1,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn."
Simon,curious,+,inferred,4,passive,tracer,False,11827.5,6731,26122.5,3942,1,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn."
Simon,curious,+,inferred,7,cue_b,trait,False,2.5,1,23.0,1,8,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. What kind of person is Simon? Simon is"
Simon,curious,+,inferred,7,cue_b,adj,False,5.0,2,24.5,1,1,1,"Simon stacks crates at a warehouse in Vellin. Simon opens every unlabelled crate that comes through, just to learn what the shipment holds. The town's main street runs in a straight line from the north gate to the central square. A row of plane trees stands along the pavement, tall enough to shade the whole street by midsummer. The central square is paved with grey cobblestones laid in a fan pattern. A stone fountain in the middle of the square has three tiers and runs from spring until autumn. The nearest railway station sits at the far end of a long avenue past the clock tower. Trains to the regional capital leave twice in the morning and once in the early afternoon. The weather in this region turns from dry summers to grey, rain-heavy winters. What kind of person is Simon? Simon is"
